id,sid,time
18347,11307,28119
13339,11411,28122
18689,11307,28125
18347,11308,28127
13339,11410,28129
16290,11502,28130
18689,11308,28133
18347,11309,28135
13339,21411,28138
16290,11402,28138
18689,11309,28141
18347,11310,28143
16290,11403,28144
18689,11310,28149
16290,11404,28150
18347,11411,28151
13339,21410,28154
16290,11405,28156
18689,11311,28157
18347,11410,28159
13339,21309,28161
16290,11406,28162
18689,11411,28164
13339,21209,28168
16290,11307,28168
18347,21411,28168
18689,11410,28171
16290,11308,28174
13339,21109,28175
16290,11309,28180
18689,21411,28180
13339,21009,28182
18347,21410,28184
16290,11310,28186
13339,20909,28189
16290,11411,28192
18347,21309,28192
13339,20809,28196
18689,21410,28196
16290,11410,28198
18347,21209,28200
13339,20709,28203
18689,21310,28203
16290,21411,28207
18347,21109,28208
13339,20710,28210
18689,21209,28210
18347,21009,28216
18689,21109,28217
16290,21410,28223
18347,20909,28224
18689,21009,28224
16290,21310,28229
18689,20909,28231
18347,20809,28232
16290,21209,28235
18689,20809,28239
18347,20709,28240
16290,21109,28241
16290,21009,28247
18689,20709,28247
18347,20710,28248
11143,11504,28250
16290,20909,28253
18689,20710,28255
18347,20711,28258
11143,11404,28259
16290,20809,28259
16290,20709,28265
18689,20711,28265
11143,11405,28266
16290,20710,28271
11143,11306,28273
11143,11307,28280
16290,20611,28280
11143,11408,28287
11143,11409,28294
11143,11310,28301
11143,11311,28308
11143,11411,28315
11143,11410,28322
11143,21411,28331
11143,21410,28347
11165,11504,28350
11778,11502,28350
11143,21310,28354
11778,11402,28358
11165,11404,28359
11143,21209,28361
11778,11403,28365
11165,11305,28366
11143,21109,28368
11778,11404,28372
11165,11306,28373
11143,21009,28375
11778,11405,28379
11165,11307,28380
11532,11300,28380
11143,20909,28382
11778,11406,28386
11165,11308,28387
11532,11301,28388
11143,20809,28389
11778,11307,28393
11165,11209,28394
11532,11302,28395
11143,20709,28396
11778,11308,28400
11165,11309,28401
11532,11403,28402
11143,20710,28403
11778,11309,28407
11165,11310,28408
11532,11304,28409
11143,20610,28413
11778,11310,28414
11165,11411,28415
11532,11405,28416
11778,11411,28421
11165,11410,28422
11532,11306,28423
11778,11410,28428
11532,11307,28430
11165,21411,28431
11532,11308,28437
11778,21411,28437
16111,11502,28440
11532,11309,28444
11165,21410,28447
16111,11402,28448
11532,11310,28451
11778,21410,28453
11165,21309,28454
16111,11403,28454
11532,11411,28458
11778,21309,28460
16111,11404,28460
11165,21209,28461
11532,11410,28465
16111,11305,28466
11778,21209,28467
11165,21109,28468
16111,11406,28472
11532,21411,28474
11778,21109,28474
11165,21008,28475
16111,11407,28478
11778,21009,28481
11165,20909,28482
16111,11408,28484
11778,20909,28488
11165,20809,28489
11532,21410,28490
16111,11409,28490
11778,20809,28495
11165,20709,28496
16111,11310,28496
11532,21310,28497
11778,20709,28502
16111,11411,28502
11165,20710,28503
11532,21209,28504
16111,11410,28508
11778,20710,28509
11532,21109,28511
11165,20610,28513
16111,21411,28517
11532,21009,28518
11778,20610,28518
11532,20909,28525
11532,20809,28532
16111,21410,28533
11532,20709,28539
16111,21409,28539
14859,11502,28540
16111,21309,28545
11532,20710,28546
14859,11402,28548
16111,21209,28551
11532,20610,28555
14859,11403,28555
16111,21109,28557
14859,11404,28562
16111,21009,28563
14859,11305,28569
16111,20909,28569
16111,20809,28575
14859,11206,28576
16111,20709,28581
14859,11307,28583
16111,20710,28587
14859,11308,28590
18123,11300,28590
16111,20611,28596
14859,11309,28597
18123,11301,28598
14859,11310,28604
18123,11402,28604
18123,11403,28610
14859,11411,28611
18123,11404,28616
14859,11410,28618
18123,11305,28622
14859,21411,28627
18123,11406,28628
18123,11407,28634
18123,11307,28640
14859,21410,28643
18123,11308,28646
14859,21309,28650
18123,11309,28652
14859,21209,28657
18123,11310,28658
14859,21109,28664
18123,11411,28664
18123,11410,28670
14859,21009,28671
14859,20909,28678
18123,21411,28679
14859,20809,28685
15408,11502,28690
14859,20709,28692
18123,21410,28695
15408,11402,28698
14859,20710,28699
18123,21409,28701
15408,11403,28705
18123,21309,28707
14859,20711,28708
15408,11404,28712
18123,21209,28713
15408,11305,28719
18123,21109,28719
18123,21009,28725
15408,11306,28726
18123,20909,28731
15408,11307,28733
18123,20809,28737
15408,11308,28740
18123,20709,28743
15408,11309,28747
18123,20710,28749
15408,11310,28754
18123,20711,28758
15408,11411,28761
15408,11410,28768
15408,21411,28777
15408,21410,28793
15408,21309,28800
15408,21208,28807
16111,20710,28809
17516,20709,28809
18123,20710,28809
15408,21108,28814
17516,20809,28816
16111,20709,28818
18123,20709,28818
11143,20710,28819
11165,20710,28819
13982,20709,28819
16065,11502,28820
15408,21008,28821
17516,20909,28823
16111,20809,28824
18123,20809,28825
13982,20809,28827
11143,20709,28828
15408,20909,28828
16065,11402,28828
10196,20710,28829
11165,20709,28829
13339,20709,28829
15801,20709,28829
17054,20710,28829
18347,20710,28829
18367,20710,28829
16111,20909,28830
17516,21009,28830
18123,20909,28832
11143,20809,28835
13982,20909,28835
15408,20809,28835
16065,11403,28835
11165,20809,28837
13339,20809,28837
15801,20809,28837
16111,21009,28837
17054,20709,28837
17516,21109,28837
10196,20709,28838
18347,20709,28838
18367,20709,28838
11462,20710,28839
12573,20710,28839
14859,20710,28839
15670,20710,28839
18123,21008,28839
18689,20710,28839
19027,20709,28839
19627,20710,28839
10345,11502,28840
15408,20709,28842
16065,11404,28842
11143,20909,28843
13982,21009,28843
16111,21108,28844
17054,20809,28844
17516,21210,28844
11165,20908,28845
13339,20909,28845
15801,20909,28845
18123,21109,28845
10196,20809,28846
18347,20809,28846
11462,20709,28847
12573,20709,28847
14859,20709,28847
18367,20809,28847
10345,11402,28848
15670,20709,28848
19027,20809,28848
19627,20709,28848
11778,20710,28849
14819,20710,28849
16065,11305,28849
18689,20709,28849
11876,11300,28850
13982,21109,28850
16111,21209,28850
11143,21009,28851
15408,20710,28851
17516,21310,28851
18123,21209,28851
11165,21009,28852
13339,21009,28852
15801,21009,28852
17054,20908,28852
10196,20909,28854
18347,20909,28854
10345,11403,28855
11462,20809,28855
11778,20709,28856
12573,20809,28856
14859,20809,28856
16065,11306,28856
16111,21310,28856
18367,20909,28856
13982,21210,28857
14819,20709,28857
15670,20809,28857
19027,20909,28857
19627,20809,28857
11143,21109,28858
17516,21410,28858
18123,21310,28858
10164,20710,28859
11532,20710,28859
11876,11301,28859
13300,20709,28859
15408,20610,28859
17054,21009,28859
18689,20809,28859
11165,21109,28860
13339,21109,28860
15801,21109,28860
10196,21009,28861
10345,11404,28862
18347,21009,28862
11462,20909,28863
16065,11307,28863
16111,21410,28863
12573,20908,28864
13982,21310,28864
14859,20909,28864
18367,21009,28864
11143,21208,28865
11778,20609,28865
14819,20809,28865
17516,21411,28865
18123,21410,28865
19027,21009,28865
11876,11302,28866
15670,20909,28866
19627,20909,28866
10164,20709,28867
11532,20709,28867
13300,20808,28867
17054,21109,28867
11165,21210,28868
13339,21210,28868
15801,21209,28868
18689,20909,28868
10196,21109,28869
10345,11405,28869
11251,20710,28869
15367,20710,28869
16065,11308,28870
16111,21411,28870
18347,21109,28870
11462,21009,28871
12573,21008,28871
13982,21410,28871
11143,21309,28872
11778,20509,28872
14859,21009,28872
18123,21411,28872
11876,11403,28873
14819,20909,28873
18367,21109,28873
13300,20909,28874
15670,21009,28874
19027,21109,28874
19627,21009,28874
10164,20809,28875
11165,21310,28875
11532,20809,28875
13339,21310,28875
15801,21309,28875
17054,21210,28875
10345,11306,28876
11251,20709,28876
10196,21209,28877
15367,20709,28877
16065,11309,28877
18689,21009,28877
12573,21109,28878
13982,21411,28878
18347,21209,28878
11143,21310,28879
11462,21109,28879
11778,20409,28879
14825,20710,28879
15408,20710,28879
16111,11410,28879
16290,20710,28879
11876,11404,28880
14859,21109,28880
14819,21009,28881
18123,11410,28881
10164,20909,28882
11165,21410,28882
11532,20909,28882
13300,21009,28882
13339,21410,28882
15670,21109,28882
15801,21410,28882
17054,21310,28882
18367,21210,28882
19627,21109,28882
10345,11207,28883
11251,20808,28883
19027,21210,28883
10196,21309,28884
16065,11310,28884
15367,20809,28885
11778,20309,28886
12573,21210,28886
14825,20709,28886
15408,20709,28886
16290,20709,28886
18347,21310,28886
18689,21109,28886
11143,21410,28887
11462,21210,28887
11876,11405,28887
13982,11410,28887
14859,21210,28888
11165,21411,28889
13339,21411,28889
14819,21109,28889
15801,21411,28889
18367,21310,28889
10164,21008,28890
10345,11308,28890
11251,20908,28890
11532,21009,28890
13300,21109,28890
17054,21410,28890
10196,21409,28891
15670,21208,28891
16065,11411,28891
19027,21310,28891
19627,21209,28891
15367,20909,28892
11778,20210,28893
14825,20809,28893
15408,20809,28893
16290,20809,28893
11876,11406,28894
12573,21310,28894
18347,21410,28894
11462,21310,28895
16111,11411,28895
18689,21210,28895
11143,21411,28896
14859,21310,28896
10164,21108,28897
10345,11309,28897
11251,21009,28897
11532,21109,28897
14819,21209,28897
18123,11411,28897
18367,21410,28897
10196,21410,28898
11165,11410,28898
13300,21210,28898
13339,11410,28898
15670,21309,28898
15801,11410,28898
16065,11410,28898
17054,21411,28898
19627,21309,28898
15367,21009,28899
19027,21410,28899
11778,20110,28900
14825,20909,28900
15408,20909,28900
16290,20909,28900
11876,11307,28901
12573,21410,28902
16111,11412,28902
18347,21411,28902
11462,21410,28903
13982,11411,28903
18689,21310,28903
10164,21208,28904
10345,11310,28904
14819,21309,28904
14859,21410,28904
18123,11310,28904
11143,11410,28905
11251,21109,28905
11532,21209,28905
13300,21311,28905
15670,21310,28905
18367,21411,28905
19627,21410,28905
10196,21411,28907
11778,20111,28907
14825,21009,28907
15367,21109,28907
15408,21009,28907
16065,21411,28907
16290,21009,28907
17054,11410,28907
19027,21411,28907
11876,11308,28908
16111,11313,28908
13982,11311,28910
10164,21309,28911
10345,11311,28911
12573,21411,28911
14819,21310,28911
18123,11409,28911
18347,11410,28911
18689,21410,28911
11462,21411,28912
11532,21309,28912
13300,21410,28912
15670,21410,28912
11251,21209,28913
14859,21411,28913
11165,11411,28914
13339,11411,28914
14825,21109,28914
15408,21109,28914
15801,11411,28914
16111,11314,28914
16290,21109,28914
18367,11410,28914
19627,21411,28914
11876,11309,28915
15367,21209,28915
10196,11410,28916
19027,11410,28916
13982,11310,28917
18123,11408,28917
10345,11411,28918
14819,21410,28918
10164,21410,28919
11532,21310,28919
11251,21310,28920
12573,11410,28920
13300,21411,28920
16111,11315,28920
18689,21411,28920
11143,11411,28921
11165,11412,28921
11462,11410,28921
13339,11412,28921
14825,21210,28921
15670,21411,28921
15801,11310,28921
11876,11310,28922
14859,11410,28922
15408,21210,28922
16290,21210,28922
15367,21309,28923
16065,21410,28923
17054,11411,28923
18123,11407,28923
19627,11410,28923
13982,11409,28924
10345,11410,28926
11532,21410,28926
14819,21411,28926
16111,11216,28926
18347,11411,28927
10164,21411,28928
11165,11413,28928
11251,21410,28928
13339,11413,28928
14825,21310,28928
15801,11409,28928
13300,11410,28929
15408,21310,28929
16290,21310,28929
18123,11406,28929
18689,11410,28929
11143,11310,28930
11876,11411,28930
15367,21410,28930
15670,11410,28930
18367,11411,28930
13982,11308,28931
16065,21309,28931
17054,11310,28931
10196,11411,28932
16111,11116,28932
19027,11411,28932
11532,21411,28934
10345,21411,28935
11165,11414,28935
13339,11414,28935
14819,11410,28935
14825,21410,28935
15801,11408,28935
18123,11405,28935
18347,11310,28935
11251,21411,28936
12573,11411,28936
15408,21410,28936
16290,21410,28936
10164,11410,28937
11462,11411,28937
11143,11409,28938
11876,11410,28938
13982,11407,28938
14859,11411,28938
16065,21209,28938
16111,11117,28938
15367,21411,28939
17054,11309,28939
18367,11310,28939
19627,11411,28939
10196,11310,28941
18123,11404,28941
19027,11310,28941
11165,11415,28942
13339,11415,28942
15801,11307,28942
11532,11410,28943
14825,21411,28943
18347,11409,28943
15408,21411,28944
16111,11118,28944
16290,21411,28944
11143,11408,28945
11251,11410,28945
12573,11412,28945
13300,11411,28945
16065,21109,28945
18689,11411,28945
11462,11310,28946
15670,11411,28946
17054,11308,28946
11876,21411,28947
14859,11310,28947
18123,11403,28947
18367,11309,28947
15367,11410,28948
19627,11311,28948
10196,11309,28949
15801,11306,28949
19027,11309,28949
16111,11018,28950
10345,21410,28951
14819,11411,28951
18347,11408,28951
11143,11407,28952
12573,11413,28952
14825,11410,28952
16065,21009,28952
10164,11411,28953
13300,11310,28953
15408,11410,28953
16290,11410,28953
17054,11307,28953
18123,11402,28953
11462,11309,28954
18367,11308,28954
18689,11311,28954
14859,11309,28955
15670,11310,28955
19627,11310,28955
15801,11206,28956
16111,10918,28956
10196,11308,28957
19027,11409,28957
10345,21310,28958
11532,11411,28959
12573,11414,28959
14819,11310,28959
16065,20909,28959
18123,11301,28959
18347,11407,28959
13300,11209,28960
17054,11206,28960
11251,11411,28961
18367,11207,28961
10164,11310,28962
11462,11409,28962
15670,11210,28962
16111,10818,28962
18689,11310,28962
11876,21410,28963
14859,11308,28963
15801,11205,28963
19627,11409,28963
15367,11411,28964
19027,11408,28964
10196,11307,28965
10345,21210,28965
12573,11415,28966
16065,20809,28966
11532,11310,28967
13300,11208,28967
14819,11309,28967
18347,11406,28967
14825,11411,28968
16111,10718,28968
17054,11205,28968
18367,11206,28968
11251,11310,28969
15408,11411,28969
15670,11209,28969
16290,11411,28969
10164,11309,28970
11462,11308,28970
11876,21310,28970
14859,11207,28970
18689,11309,28971
19027,11407,28971
19627,11408,28971
10196,11206,28972
10345,21109,28972
15367,11310,28972
16065,20709,28973
12573,11416,28974
13300,11207,28974
14819,11208,28974
16111,10618,28974
11532,11309,28975
18347,11405,28975
18367,11205,28975
14825,11310,28976
15670,11208,28976
17054,11204,28976
11876,21210,28977
14859,11206,28977
15408,11310,28977
16290,11412,28977
10164,11209,28978
11251,11309,28978
11462,11307,28978
19627,11407,28978
10345,21009,28979
18689,11409,28979
19027,11406,28979
10196,11205,28980
15367,11210,28980
16065,20710,28980
16111,10518,28980
12573,11417,28981
13300,11206,28981
14819,11207,28981
11532,11208,28983
15670,11207,28983
16290,11413,28983
17054,11203,28983
18347,11404,28983
18367,11204,28983
11876,21109,28984
14825,11309,28984
14859,11205,28984
10164,11208,28985
11462,11306,28985
15408,11209,28985
10345,20909,28986
11251,11308,28986
16111,10418,28986
18689,11408,28986
19027,11405,28986
19627,11406,28986
15367,11209,28987
16065,20711,28987
13300,11205,28988
14819,11206,28988
16290,11414,28989
11532,11207,28990
15670,11206,28990
17054,11202,28990
11876,21009,28991
14825,11208,28991
11462,11405,28992
15408,11208,28992
16111,10318,28992
10164,11207,28993
10345,20809,28993
11251,11307,28993
18689,11307,28993
19627,11405,28993
14819,11205,28995
15367,11208,28995
16290,11415,28995
13300,11204,28996
11532,11206,28997
15670,11205,28997
11876,20909,28998
14825,11207,28998
16111,10218,28998
10345,20709,29000
11251,11206,29000
11462,11404,29000
15408,11207,29000
10164,11206,29001
18689,11406,29001
16290,11416,29002
13300,11203,29003
14819,11204,29003
15367,11207,29003
11532,11205,29004
16111,10219,29004
11876,20809,29005
14825,11206,29005
15670,11204,29006
10345,20710,29007
11251,11205,29008
11462,11403,29008
15408,11206,29008
16290,11417,29008
18689,11405,29008
10164,11205,29009
14819,11203,29010
16111,10119,29010
15367,11206,29011
11876,20709,29012
14825,11205,29013
10345,20610,29014
11462,11302,29015
15408,11205,29016
18689,11404,29016
10164,11204,29018
11876,20710,29019
15367,11205,29019
11462,11301,29022
14825,11204,29022
18689,11403,29024
11876,20611,29026
15367,11204,29029
12602,11300,29030
14825,11203,29030
15152,11502,29030
18689,11402,29031
12602,11301,29038
14825,11202,29038
15367,11203,29038
15152,11402,29039
16065,20710,29039
12602,11402,29045
15152,11303,29046
16065,20709,29046
12602,11403,29052
15152,11404,29053
16065,20809,29053
12602,11404,29058
10345,20710,29059
15152,11305,29060
16065,20909,29060
12602,11305,29065
10345,20709,29066
15152,11306,29067
16065,21009,29067
12602,11306,29072
10345,20809,29073
15152,11307,29074
16065,21109,29074
12602,11307,29079
10345,20909,29080
15152,11308,29081
16065,21209,29081
12602,11308,29086
10345,21009,29087
15152,11409,29088
16065,21309,29088
11876,20710,29089
12602,11309,29093
10345,21109,29094
15152,11310,29095
16065,21410,29095
11876,20709,29096
12602,11310,29099
10345,21209,29101
15152,11411,29102
16065,21411,29102
11876,20809,29103
12602,11411,29106
10345,21309,29108
15152,11410,29109
11876,20909,29110
16065,11410,29111
12602,11410,29113
10345,21410,29115
11876,21009,29117
15152,21411,29118
10345,21411,29122
12602,21411,29122
11876,21108,29124
16065,11411,29127
10345,11410,29131
11876,21208,29131
15152,21410,29134
16065,11310,29134
11876,21309,29138
12602,21410,29138
15152,21309,29141
16065,11209,29141
11876,21310,29145
12602,21310,29145
10345,11411,29147
15152,21209,29148
16065,11208,29148
11876,21410,29152
12602,21210,29152
10345,11310,29154
15152,21109,29155
16065,11207,29155
12602,21109,29158
11876,21411,29159
10345,11209,29161
15152,21009,29162
16065,11206,29162
12602,21009,29165
10345,11208,29168
11876,11410,29168
15152,20909,29169
16065,11205,29169
12602,20909,29172
10345,11207,29175
15152,20809,29176
12602,20809,29179
10345,11206,29182
15152,20709,29183
11876,11411,29184
12602,20709,29186
10345,11205,29189
15152,20710,29190
11876,11310,29191
12602,20710,29193
15152,20610,29197
10345,11204,29198
11876,11209,29198
12602,20610,29200
11876,11208,29205
11876,11207,29212
11876,11206,29219
12602,20710,29219
15152,20710,29219
12602,20709,29225
11876,11205,29226
15152,20709,29226
12602,20809,29231
15152,20809,29233
12602,20909,29237
15152,20909,29240
12602,21009,29243
15152,21009,29247
12602,21109,29249
15152,21109,29254
12602,21209,29255
12602,21309,29261
15152,21209,29261
12602,21410,29267
15152,21310,29268
12602,21411,29273
15152,21410,29275
12602,11410,29282
15152,21411,29282
15152,11410,29291
12602,11411,29298
12602,11310,29304
15152,11411,29307
12602,11209,29310
15152,11310,29314
12602,11208,29316
15152,11209,29321
12602,11207,29322
12602,11206,29328
15152,11208,29328
12602,11205,29334
15152,11207,29335
15152,11206,29342
15152,11205,29349
15152,11204,29360
16908,11507,29770
16908,11407,29778
16908,11307,29785
16908,11208,29792
16908,11109,29799
16908,11110,29806
16310,11300,30100
16310,11301,30108
16310,11302,30116
16310,11403,30123
12169,11504,30130
16310,11404,30130
16310,11305,30137
12169,11404,30138
16310,11306,30144
12169,11305,30145
16310,11307,30151
12169,11306,30152
16310,11308,30158
12169,11207,30159
16310,11209,30165
12169,11208,30166
16310,11210,30172
12169,11309,30173
16310,11310,30179
12169,11310,30180
16310,11411,30186
12169,11411,30187
16310,11410,30193
12169,11410,30194
16310,21411,30202
12169,21411,30203
16310,21410,30218
12169,21410,30219
16310,21310,30225
12169,21309,30226
11026,11300,30230
16310,21209,30232
12169,21209,30233
11026,11301,30239
16310,21109,30239
12169,21109,30240
16310,21009,30246
11026,11302,30247
12169,21009,30247
16310,20909,30253
11026,11403,30254
12169,20909,30254
16310,20808,30260
11026,11404,30261
12169,20809,30261
16310,20709,30267
11026,11305,30268
12169,20709,30268
13460,11300,30270
16310,20710,30274
11026,11306,30275
12169,20710,30275
13460,11301,30278
16310,20711,30281
11026,11307,30282
12169,20610,30282
13460,11302,30285
11026,11308,30289
13460,11403,30291
11026,11309,30296
13460,11404,30297
11026,11310,30303
13460,11305,30304
11026,11411,30310
13460,11406,30310
13460,11307,30316
11026,11410,30317
13460,11308,30322
11026,21411,30326
13460,11309,30328
13460,11310,30334
13460,11411,30340
11026,21410,30342
13460,11410,30346
11026,21310,30349
13460,21411,30355
11026,21210,30356
11026,21109,30363
11026,21009,30370
13460,21410,30371
11026,20909,30377
13460,21310,30377
13460,21209,30383
11026,20809,30384
13460,21109,30389
11026,20709,30391
13460,21009,30395
11026,20710,30398
13460,20909,30401
11026,20611,30405
13460,20809,30407
13460,20709,30413
13460,20710,30419
13460,20610,30425
15343,11507,30470
15343,11407,30478
15343,11308,30486
15343,11309,30493
15343,11209,30500
15343,11109,30507
15343,11110,30514
15343,11111,30521
16045,11502,30540
16045,11402,30548
16615,11502,30550
16045,11403,30555
16615,11402,30559
16045,11404,30562
16615,11403,30567
16045,11405,30569
16615,11404,30574
16045,11306,30576
16615,11305,30582
16045,11307,30583
16615,11306,30589
12554,11502,30590
14860,11300,30590
15952,11502,30590
16045,11308,30590
17886,11502,30590
18912,11502,30590
16615,11307,30596
16045,11309,30597
12554,11402,30598
